18-09-25 21:23:07.318 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.Journal011.journal11.ApplicationTests], using SpringBootContextLoader
18-09-25 21:23:12.714 [cluster-ClusterId{value='68cc2ae86e1f3539b7dca0c1', description='null'}-srv-cluster0.vss6dcy.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017 to client view of cluster
18-09-25 21:23:13.075 [main] INFO  org.mongodb.driver.cluster - No server chosen by com.mongodb.client.internal.MongoClientDelegate$1@6ee88e21 from cluster description ClusterDescription{type=REPLICA_SET, connectionMode=MULTIPLE, serverDescriptions=[ServerDescription{address=ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, ServerDescription{address=ac-phlwwlg-shard-00-00.vss6dcy.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, ServerDescription{address=ac-phlwwlg-shard-00-02.vss6dcy.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}]}. Waiting for 30000 ms before timing out
18-09-25 21:23:13.535 [cluster-rtt-ClusterId{value='68cc2ae86e1f3539b7dca0c1', description='null'}-ac-phlwwlg-shard-00-02.vss6dcy.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:146882}] to ac-phlwwlg-shard-00-02.vss6dcy.mongodb.net:27017
18-09-25 21:23:13.535 [cluster-ClusterId{value='68cc2ae86e1f3539b7dca0c1', description='null'}-ac-phlwwlg-shard-00-00.vss6dcy.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:6, serverValue:152006}] to ac-phlwwlg-shard-00-00.vss6dcy.mongodb.net:27017
18-09-25 21:23:13.535 [cluster-ClusterId{value='68cc2ae86e1f3539b7dca0c1', description='null'}-ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:5, serverValue:159707}] to ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017
18-09-25 21:23:13.535 [cluster-ClusterId{value='68cc2ae86e1f3539b7dca0c1', description='null'}-ac-phlwwlg-shard-00-02.vss6dcy.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:146880}] to ac-phlwwlg-shard-00-02.vss6dcy.mongodb.net:27017
18-09-25 21:23:13.535 [cluster-rtt-ClusterId{value='68cc2ae86e1f3539b7dca0c1', description='null'}-ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:159705}] to ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017
18-09-25 21:23:13.535 [cluster-rtt-ClusterId{value='68cc2ae86e1f3539b7dca0c1', description='null'}-ac-phlwwlg-shard-00-00.vss6dcy.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:4, serverValue:152007}] to ac-phlwwlg-shard-00-00.vss6dcy.mongodb.net:27017
18-09-25 21:23:13.536 [cluster-ClusterId{value='68cc2ae86e1f3539b7dca0c1', description='null'}-ac-phlwwlg-shard-00-00.vss6dcy.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-phlwwlg-shard-00-00.vss6dcy.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=210655400, setName='atlas-tszw46-shard-0', canonicalAddress=ac-phlwwlg-shard-00-00.vss6dcy.mongodb.net:27017, hosts=[ac-phlwwlg-shard-00-00.vss6dcy.mongodb.net:27017, ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017, ac-phlwwlg-shard-00-02.vss6dcy.mongodb.net:27017], passives=[], arbiters=[], primary='ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=19, topologyVersion=TopologyVersion{processId=68c47f62f8790d7d10a40864, counter=4}, lastWriteDate=Thu Sep 18 21:23:22 IST 2025, lastUpdateTimeNanos=166742734341000}
18-09-25 21:23:13.536 [cluster-ClusterId{value='68cc2ae86e1f3539b7dca0c1', description='null'}-ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=257414800, setName='atlas-tszw46-shard-0', canonicalAddress=ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017, hosts=[ac-phlwwlg-shard-00-00.vss6dcy.mongodb.net:27017, ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017, ac-phlwwlg-shard-00-02.vss6dcy.mongodb.net:27017], passives=[], arbiters=[], primary='ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff0000000000000058, setVersion=19, topologyVersion=TopologyVersion{processId=68c485598f7bda48d7b57382, counter=6}, lastWriteDate=Thu Sep 18 21:23:22 IST 2025, lastUpdateTimeNanos=166742734340900}
18-09-25 21:23:13.536 [cluster-ClusterId{value='68cc2ae86e1f3539b7dca0c1', description='null'}-ac-phlwwlg-shard-00-02.vss6dcy.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-phlwwlg-shard-00-02.vss6dcy.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=257310700, setName='atlas-tszw46-shard-0', canonicalAddress=ac-phlwwlg-shard-00-02.vss6dcy.mongodb.net:27017, hosts=[ac-phlwwlg-shard-00-00.vss6dcy.mongodb.net:27017, ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017, ac-phlwwlg-shard-00-02.vss6dcy.mongodb.net:27017], passives=[], arbiters=[], primary='ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=19, topologyVersion=TopologyVersion{processId=68c487b862622359ff23e5ef, counter=3}, lastWriteDate=Thu Sep 18 21:23:22 IST 2025, lastUpdateTimeNanos=166742734340900}
18-09-25 21:23:13.542 [cluster-ClusterId{value='68cc2ae86e1f3539b7dca0c1', description='null'}-ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Setting max election id to 7fffffff0000000000000058 from replica set primary ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017
18-09-25 21:23:13.542 [cluster-ClusterId{value='68cc2ae86e1f3539b7dca0c1', description='null'}-ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Setting max set version to 19 from replica set primary ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017
18-09-25 21:23:13.542 [cluster-ClusterId{value='68cc2ae86e1f3539b7dca0c1', description='null'}-ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017
18-09-25 21:23:13.694 [main] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:7, serverValue:159705}] to ac-phlwwlg-shard-00-01.vss6dcy.mongodb.net:27017
18-09-25 21:23:14.403 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4217bce6, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@aa752bb, org.springframework.security.web.context.SecurityContextPersistenceFilter@532dacf5, org.springframework.security.web.header.HeaderWriterFilter@270d5060, org.springframework.security.web.authentication.logout.LogoutFilter@5e68be2, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@1a497286, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@587f4f63, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2f4d01b6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@77fc19cf, org.springframework.security.web.session.SessionManagementFilter@39f42d0e, org.springframework.security.web.access.ExceptionTranslationFilter@439f2d87, org.springframework.security.web.access.intercept.AuthorizationFilter@69a373fd]
18-09-25 21:23:15.403 [main] INFO  c.J.journal11.ApplicationTests - Started ApplicationTests in 7.769 seconds (JVM running for 8.934)
